domain,label,family,observed_at
host4794.gimdb.com,0,benign,2025-01-04T07:54:00
host2227.saxlz.com,0,benign,2025-01-02T13:07:00
dcgb3ht.info,1,cryptolocker,2025-01-03T06:42:00
host2849.wfloz.com,0,benign,2025-01-02T23:29:00
fxb362m.ru,1,cryptolocker,2025-01-03T08:12:00
host4035.ewdul.com,0,benign,2025-01-03T19:15:00
lfhfzumysbgi.com,1,kraken,2025-01-01T16:25:00
host4642.ydtbu.com,0,benign,2025-01-04T05:22:00
havebutnot.net,1,suppobox,2025-01-03T09:50:00
gjpsrw.net,1,conficker,2025-01-02T06:32:00
bing.com,0,benign,2025-01-02T05:21:00
qawag48d8zc7kai.biz,1,generic,2025-01-03T10:51:00
auoeuk.net,1,conficker,2025-01-03T20:53:00
host361.guwxq.com,0,benign,2025-01-01T06:01:00
wzovpke.info,1,cryptolocker,2025-01-01T08:11:00
host796.mgkts.com,0,benign,2025-01-01T13:16:00
host2159.xfyrx.com,0,benign,2025-01-02T11:59:00
watercherry.org,1,matsnu,2025-01-03T13:43:00
lr3yg118.ru,1,generic,2025-01-04T09:32:00
wxcuhcugyzua.com,1,kraken,2025-01-01T23:51:00
host4346.qwyqn.com,0,benign,2025-01-04T00:26:00
host1523.fvssi.com,0,benign,2025-01-02T01:23:00
sfx90dz8.cn,1,generic,2025-01-03T22:02:00
vrv7wrfi5ki6jekqfgvk.tk,1,generic,2025-01-02T13:02:00
figtree.org,1,matsnu,2025-01-01T15:05:00
figtree.org,1,matsnu,2025-01-03T21:49:00
host2469.hhbvr.com,0,benign,2025-01-02T17:09:00
thenothis.net,1,suppobox,2025-01-04T07:43:00
andthathis.net,1,suppobox,2025-01-04T02:23:00
zodvhk.net,1,conficker,2025-01-01T23:18:00
facebook.com,0,benign,2025-01-01T03:31:00
host3993.nvtcd.com,0,benign,2025-01-03T18:33:00
host1752.zprlt.com,0,benign,2025-01-02T05:12:00
bing.com,0,benign,2025-01-01T19:34:00
thethefrom.net,1,suppobox,2025-01-02T14:08:00
host266.agjij.com,0,benign,2025-01-01T04:26:00
slack.com,0,benign,2025-01-02T08:16:00
grapecherry.org,1,matsnu,2025-01-03T12:44:00
withtheyou.net,1,suppobox,2025-01-03T09:17:00
host1740.pgyif.com,0,benign,2025-01-02T05:00:00
host3359.bpifk.com,0,benign,2025-01-03T07:59:00
1ll2tysji5123ya65a.org,1,generic,2025-01-03T17:43:00
ixhrjmfh.net,1,conficker,2025-01-04T01:41:00
bu357zi.biz,1,cryptolocker,2025-01-03T21:31:00
bzxskgw.biz,1,cryptolocker,2025-01-03T16:50:00
nqwucmxragbl.com,1,kraken,2025-01-01T06:03:00
host3173.ljvuw.com,0,benign,2025-01-03T04:53:00
host2895.ycpip.com,0,benign,2025-01-03T00:15:00
4ef0jbi0v.info,1,generic,2025-01-04T02:22:00
cherrytree.org,1,matsnu,2025-01-04T00:28:00
rockdate.org,1,matsnu,2025-01-01T10:54:00
fromthefrom.net,1,suppobox,2025-01-03T12:50:00
host4613.oayzg.com,0,benign,2025-01-04T04:53:00
b5ay9tt.biz,1,cryptolocker,2025-01-02T03:12:00
live.com,0,benign,2025-01-03T17:17:00
havehisfor.net,1,suppobox,2025-01-02T15:16:00
87byh3r.biz,1,cryptolocker,2025-01-01T02:17:00
host1104.ftqqk.com,0,benign,2025-01-01T18:24:00
host4739.dfulo.com,0,benign,2025-01-04T06:59:00
host1330.kvedb.com,0,benign,2025-01-01T22:10:00
v2jfmeskfldplm.info,1,generic,2025-01-01T16:22:00
chbxcqq.net,1,conficker,2025-01-04T10:23:00
host1678.odyms.com,0,benign,2025-01-02T03:58:00
host2401.pqvax.com,0,benign,2025-01-02T16:01:00
google.com,0,benign,2025-01-02T23:08:00
host3644.nuwrc.com,0,benign,2025-01-03T12:44:00
host285.ucssr.com,0,benign,2025-01-01T04:45:00
host1956.otpmt.com,0,benign,2025-01-02T08:36:00
pjcufetsmdrr.com,1,kraken,2025-01-02T08:03:00
amazon.com,0,benign,2025-01-02T20:16:00
github.com,0,benign,2025-01-04T05:44:00
host2862.xvusu.com,0,benign,2025-01-02T23:42:00
theyfornot.net,1,suppobox,2025-01-03T17:23:00
bing.com,0,benign,2025-01-01T02:41:00
host4345.eefkm.com,0,benign,2025-01-04T00:25:00
z2o30wxtvqfdem03o1.ru,1,generic,2025-01-01T23:55:00
host4796.plycc.com,0,benign,2025-01-04T07:56:00
host926.tjush.com,0,benign,2025-01-01T15:26:00
host3337.etfgj.com,0,benign,2025-01-03T07:37:00
fz5vuhw.ru,1,cryptolocker,2025-01-03T20:57:00
xotdlbcwkvxv.com,1,kraken,2025-01-03T17:20:00
haveyouthey.net,1,suppobox,2025-01-02T14:24:00
wysbewf.net,1,conficker,2025-01-03T15:34:00
havethehis.net,1,suppobox,2025-01-03T15:39:00
host182.lnamm.com,0,benign,2025-01-01T03:02:00
vvld400.info,1,cryptolocker,2025-01-02T08:01:00
v9al3i7.biz,1,cryptolocker,2025-01-03T10:01:00
eaknecv.biz,1,cryptolocker,2025-01-01T22:57:00
host2332.zmskq.com,0,benign,2025-01-02T14:52:00
7sitour.ru,1,cryptolocker,2025-01-02T10:20:00
google.com,0,benign,2025-01-01T00:41:00
watertree.org,1,matsnu,2025-01-01T22:27:00
host532.jmzqk.com,0,benign,2025-01-01T08:52:00
host1001.tbunt.com,0,benign,2025-01-01T16:41:00
lkx6jxo8aflnz9d.biz,1,generic,2025-01-04T06:30:00
applecherry.org,1,matsnu,2025-01-03T02:59:00
kmroejfnzguf.com,1,kraken,2025-01-04T00:54:00
host4299.kicyd.com,0,benign,2025-01-03T23:39:00
host3360.wizym.com,0,benign,2025-01-03T08:00:00
host3076.dmvbv.com,0,benign,2025-01-03T03:16:00
youbutfor.net,1,suppobox,2025-01-03T01:20:00
forfromthis.net,1,suppobox,2025-01-02T13:25:00
host4677.qixqc.com,0,benign,2025-01-04T05:57:00
forhavewith.net,1,suppobox,2025-01-01T05:39:00
host1851.amqqa.com,0,benign,2025-01-02T06:51:00
dj87k6q5m7y7k8mq4n3.info,1,generic,2025-01-01T08:03:00
host374.lhwvg.com,0,benign,2025-01-01T06:14:00
host1080.klskg.com,0,benign,2025-01-01T18:00:00
treeapple.org,1,matsnu,2025-01-03T05:24:00
host3290.bqxdg.com,0,benign,2025-01-03T06:50:00
hqfgtqgsvvnm.com,1,kraken,2025-01-04T04:23:00
host2317.rnhri.com,0,benign,2025-01-02T14:37:00
apple.com,0,benign,2025-01-02T08:57:00
theyhisthe.net,1,suppobox,2025-01-03T17:58:00
o8q4kb2.biz,1,cryptolocker,2025-01-01T03:22:00
host2062.gdyum.com,0,benign,2025-01-02T10:22:00
host4182.idqtl.com,0,benign,2025-01-03T21:42:00
mybwsben.net,1,conficker,2025-01-04T07:29:00
mrr3jow.biz,1,cryptolocker,2025-01-02T19:23:00
host4242.xrwov.com,0,benign,2025-01-03T22:42:00
host489.qnclr.com,0,benign,2025-01-01T08:09:00
live.com,0,benign,2025-01-01T03:23:00
apple.com,0,benign,2025-01-02T10:18:00
firetree.org,1,matsnu,2025-01-01T20:08:00
host3811.ndnlh.com,0,benign,2025-01-03T15:31:00
host820.lqvwl.com,0,benign,2025-01-01T13:40:00
wjjr3mezylyqhdfl.net,1,generic,2025-01-03T21:00:00
host1899.ntcdx.com,0,benign,2025-01-02T07:39:00
host4051.jqjqh.com,0,benign,2025-01-03T19:31:00
ianpattoxarm.com,1,kraken,2025-01-02T03:42:00
host4979.malde.com,0,benign,2025-01-04T10:59:00
host1319.rnnpj.com,0,benign,2025-01-01T21:59:00
host4789.bfloo.com,0,benign,2025-01-04T07:49:00
office.com,0,benign,2025-01-01T04:33:00
host4000.fatpn.com,0,benign,2025-01-03T18:40:00
host4234.hmthw.com,0,benign,2025-01-03T22:34:00
p0vr15d.ru,1,cryptolocker,2025-01-03T17:33:00
graperock.org,1,matsnu,2025-01-04T08:04:00
6rcsfo7.biz,1,cryptolocker,2025-01-04T00:13:00
host1346.zbpks.com,0,benign,2025-01-01T22:26:00
treeelder.org,1,matsnu,2025-01-02T21:10:00
fromtheybut.net,1,suppobox,2025-01-03T13:29:00
host2591.csaex.com,0,benign,2025-01-02T19:11:00
firewater.org,1,matsnu,2025-01-02T03:56:00
google.com,0,benign,2025-01-02T03:20:00
offupe.net,1,conficker,2025-01-01T07:49:00
thisyouthis.net,1,suppobox,2025-01-01T00:58:00
host855.muidh.com,0,benign,2025-01-01T14:15:00
host2328.xwtzp.com,0,benign,2025-01-02T14:48:00
havehisand.net,1,suppobox,2025-01-01T05:54:00
buthisfrom.net,1,suppobox,2025-01-03T15:03:00
host2408.ddrnf.com,0,benign,2025-01-02T16:08:00
obrhrkuknaum.com,1,kraken,2025-01-03T05:33:00
cherrystone.org,1,matsnu,2025-01-01T06:44:00
figfire.org,1,matsnu,2025-01-02T22:59:00
cherrygrape.org,1,matsnu,2025-01-04T00:26:00
host849.psqrf.com,0,benign,2025-01-01T14:09:00
ivokbb.net,1,conficker,2025-01-01T20:25:00
host4275.txslv.com,0,benign,2025-01-03T23:15:00
host2010.fciws.com,0,benign,2025-01-02T09:30:00
host1035.dafvp.com,0,benign,2025-01-01T17:15:00
rockfire.org,1,matsnu,2025-01-01T19:29:00
netflix.com,0,benign,2025-01-03T09:56:00
csdcrsod.net,1,conficker,2025-01-01T17:02:00
qorvlzv85cf5mau51o.cn,1,generic,2025-01-01T07:30:00
tswslbtgbgbq.com,1,kraken,2025-01-03T08:39:00
amazon.com,0,benign,2025-01-02T09:39:00
host2544.ogiam.com,0,benign,2025-01-02T18:24:00
bing.com,0,benign,2025-01-02T20:34:00
host3254.aemaq.com,0,benign,2025-01-03T06:14:00
host4079.lkqdz.com,0,benign,2025-01-03T19:59:00
host3291.ycipj.com,0,benign,2025-01-03T06:51:00
2i7hq2p.biz,1,cryptolocker,2025-01-03T07:13:00
host4626.kddgm.com,0,benign,2025-01-04T05:06:00
host559.hoksn.com,0,benign,2025-01-01T09:19:00
bing.com,0,benign,2025-01-03T11:20:00
live.com,0,benign,2025-01-04T02:00:00
otnzjios.net,1,conficker,2025-01-02T01:45:00
waterwater.org,1,matsnu,2025-01-02T18:32:00
cqogftpb.net,1,conficker,2025-01-04T02:02:00
qsmwaal.net,1,conficker,2025-01-02T20:52:00
host3489.jmukq.com,0,benign,2025-01-03T10:09:00
host2915.vdvjq.com,0,benign,2025-01-03T00:35:00
figrock.org,1,matsnu,2025-01-03T17:38:00
bing.com,0,benign,2025-01-02T18:29:00
grapefire.org,1,matsnu,2025-01-01T16:11:00
enkkdyd.ru,1,cryptolocker,2025-01-03T03:07:00
axppguikuxfv.com,1,kraken,2025-01-02T03:11:00
vriyr101wo6q4.org,1,generic,2025-01-02T11:22:00
host1759.wxsjq.com,0,benign,2025-01-02T05:19:00
gkdgy.net,1,conficker,2025-01-04T04:59:00
host1870.mnaag.com,0,benign,2025-01-02T07:10:00
cjgtcuas4tdby.biz,1,generic,2025-01-04T00:19:00
host3893.dvgtz.com,0,benign,2025-01-03T16:53:00
cloudflare.com,0,benign,2025-01-04T08:19:00
microsoft.com,0,benign,2025-01-03T19:43:00
host4586.ejbvb.com,0,benign,2025-01-04T04:26:00
apple.co,0,benign,2025-01-04T07:16:00
j4pxiqqfjstbpe6.net,1,generic,2025-01-02T20:36:00
host4725.lufpg.com,0,benign,2025-01-04T06:45:00
vplseyyslvdx.com,1,kraken,2025-01-03T21:33:00
host873.vbpio.com,0,benign,2025-01-01T14:33:00
host903.mpegx.com,0,benign,2025-01-01T15:03:00
1t6f07d.info,1,cryptolocker,2025-01-03T02:43:00
gujsq0q.biz,1,cryptolocker,2025-01-03T11:20:00
c763gmuv0.org,1,generic,2025-01-04T06:56:00
nottheyyou.net,1,suppobox,2025-01-03T20:23:00
7cucstnl2tgdwo4vbk.com,1,generic,2025-01-04T04:46:00
host1705.okpws.com,0,benign,2025-01-02T04:25:00
okcrpjcvialb.com,1,kraken,2025-01-02T15:18:00
firefig.org,1,matsnu,2025-01-02T06:15:00
host1596.norti.com,0,benign,2025-01-02T02:36:00
host2682.ctqao.com,0,benign,2025-01-02T20:42:00
host4018.maupl.com,0,benign,2025-01-03T18:58:00
notforhave.net,1,suppobox,2025-01-01T00:19:00
host1345.xjvty.com,0,benign,2025-01-01T22:25:00
b39vw1xr.biz,1,generic,2025-01-03T23:55:00
cxsrr.net,1,conficker,2025-01-02T04:52:00
host488.xvahj.com,0,benign,2025-01-01T08:08:00
zyshuv.net,1,conficker,2025-01-02T14:05:00
eu9q8bw.info,1,cryptolocker,2025-01-01T09:55:00
host565.uvnsg.com,0,benign,2025-01-01T09:25:00
host2060.uradb.com,0,benign,2025-01-02T10:20:00
applefig.org,1,matsnu,2025-01-03T23:17:00
mpynuqs.net,1,conficker,2025-01-03T04:51:00
skdmxo.net,1,conficker,2025-01-02T21:46:00
figapple.org,1,matsnu,2025-01-01T15:22:00
host282.oweqr.com,0,benign,2025-01-01T04:42:00
pwkqmzon.net,1,conficker,2025-01-04T04:09:00
fromtheyyou.net,1,suppobox,2025-01-02T12:34:00
host764.kjyil.com,0,benign,2025-01-01T12:44:00
cloudflare.com,0,benign,2025-01-04T06:54:00
nzzwtqxj.net,1,conficker,2025-01-02T07:17:00
host2636.oeihg.com,0,benign,2025-01-02T19:56:00
rncbof.net,1,conficker,2025-01-03T02:15:00
f489rb9.info,1,cryptolocker,2025-01-01T16:08:00
host113.jobhe.com,0,benign,2025-01-01T01:53:00
host4037.ohpfa.com,0,benign,2025-01-03T19:17:00
4vevwri.ru,1,cryptolocker,2025-01-03T12:09:00
butbutnot.net,1,suppobox,2025-01-03T17:56:00
okf7y8r5ttk.biz,1,generic,2025-01-02T10:07:00
havehavethat.net,1,suppobox,2025-01-01T09:15:00
ynrtg.net,1,conficker,2025-01-03T08:19:00
andforbut.net,1,suppobox,2025-01-02T16:42:00
butforhis.net,1,suppobox,2025-01-03T21:26:00
omwkzeutlxqm.com,1,kraken,2025-01-03T22:22:00
host4569.zapdb.com,0,benign,2025-01-04T04:09:00
w8h0y4e.info,1,cryptolocker,2025-01-01T04:26:00
host3097.cmodz.com,0,benign,2025-01-03T03:37:00
yahoo.com,0,benign,2025-01-03T00:53:00
tfydvojdubav.com,1,kraken,2025-01-01T13:11:00
host4304.dsaex.com,0,benign,2025-01-03T23:44:00
host1515.xzfee.com,0,benign,2025-01-02T01:15:00
host4706.jbmvi.com,0,benign,2025-01-04T06:26:00
nb5e98z.ru,1,cryptolocker,2025-01-04T08:37:00
03xe9ps.info,1,cryptolocker,2025-01-02T11:32:00
qpevhiu.net,1,conficker,2025-01-02T12:19:00
wp2yxhj.info,1,cryptolocker,2025-01-02T11:15:00
host4204.sjldb.com,0,benign,2025-01-03T22:04:00
host4960.vzakw.com,0,benign,2025-01-04T10:40:00
host303.amwkz.com,0,benign,2025-01-01T05:03:00
wikipedia.org,0,benign,2025-01-03T15:39:00
frombutthe.net,1,suppobox,2025-01-03T20:41:00
host2640.yclak.com,0,benign,2025-01-02T20:00:00
treestone.org,1,matsnu,2025-01-01T20:15:00
host4355.cxqwz.com,0,benign,2025-01-04T00:35:00
host2482.fzzdy.com,0,benign,2025-01-02T17:22:00
gwopyvc.net,1,conficker,2025-01-02T11:08:00
host4942.sgknn.com,0,benign,2025-01-04T10:22:00
host3316.pejpc.com,0,benign,2025-01-03T07:16:00
appledate.org,1,matsnu,2025-01-02T16:49:00
zrkan.net,1,conficker,2025-01-04T02:51:00
host4274.gnpfe.com,0,benign,2025-01-03T23:14:00
host2231.bovfg.com,0,benign,2025-01-02T13:11:00
host858.sorck.com,0,benign,2025-01-01T14:18:00
zoom.us,0,benign,2025-01-03T13:38:00
umbalvao.net,1,conficker,2025-01-01T13:06:00
microsoft.com,0,benign,2025-01-01T21:40:00
7wlnvze36u2h.org,1,generic,2025-01-01T11:43:00
butwithand.net,1,suppobox,2025-01-03T17:49:00
buthisnot.net,1,suppobox,2025-01-04T03:18:00
cdjewn.net,1,conficker,2025-01-02T17:42:00
host385.dodtz.com,0,benign,2025-01-01T06:25:00
amazon.com,0,benign,2025-01-03T03:00:00
host108.puvhf.com,0,benign,2025-01-01T01:48:00
host409.xxocp.com,0,benign,2025-01-01T06:49:00
6129czuzkbd.tk,1,generic,2025-01-04T05:33:00
host3327.juhja.com,0,benign,2025-01-03T07:27:00
datebanana.org,1,matsnu,2025-01-01T23:29:00
host3765.tyukv.com,0,benign,2025-01-03T14:45:00
host593.ijpiz.com,0,benign,2025-01-01T09:53:00
host2603.kenlg.com,0,benign,2025-01-02T19:23:00
thatnothis.net,1,suppobox,2025-01-03T15:07:00
apple.com,0,benign,2025-01-01T00:18:00
github.com,0,benign,2025-01-03T00:23:00
9zioxvl.biz,1,cryptolocker,2025-01-02T11:17:00
gtsmygwy.net,1,conficker,2025-01-04T05:00:00
host1649.eobnz.com,0,benign,2025-01-02T03:29:00
lqcshtt.info,1,cryptolocker,2025-01-04T08:54:00
ouolxjlqcysx.com,1,kraken,2025-01-03T06:40:00
079wkpi.ru,1,cryptolocker,2025-01-02T08:29:00
aws.amazon.com,0,benign,2025-01-01T03:44:00
z0hdumc.biz,1,cryptolocker,2025-01-01T00:08:00
host3150.rkoxp.com,0,benign,2025-01-03T04:30:00
ckldw9eix64o9ne.net,1,generic,2025-01-03T18:11:00
lvexkpi.net,1,conficker,2025-01-02T19:54:00
host2220.pelnd.com,0,benign,2025-01-02T13:00:00
elderdate.org,1,matsnu,2025-01-03T02:17:00
wqjlmqm.biz,1,cryptolocker,2025-01-04T10:24:00
host2565.aodtg.com,0,benign,2025-01-02T18:45:00
jziwkfoz.net,1,conficker,2025-01-03T19:16:00
bing.com,0,benign,2025-01-03T14:55:00
nwego1o.ru,1,cryptolocker,2025-01-01T01:40:00
rockstone.org,1,matsnu,2025-01-04T00:15:00
host2341.jobuy.com,0,benign,2025-01-02T15:01:00
host4601.pljgk.com,0,benign,2025-01-04T04:41:00
host2616.uzedm.com,0,benign,2025-01-02T19:36:00
lczqmvjqqugp.com,1,kraken,2025-01-03T02:10:00
theyandand.net,1,suppobox,2025-01-01T14:19:00
qpzukkv2.com,1,generic,2025-01-02T01:55:00
havefromthey.net,1,suppobox,2025-01-01T19:21:00
host4472.yygor.com,0,benign,2025-01-04T02:32:00
host1529.iegpa.com,0,benign,2025-01-02T01:29:00
host1743.poyoj.com,0,benign,2025-01-02T05:03:00
andforwith.net,1,suppobox,2025-01-02T04:58:00
hisforthe.net,1,suppobox,2025-01-03T18:47:00
thetheyfrom.net,1,suppobox,2025-01-02T08:37:00
host3824.vcmgu.com,0,benign,2025-01-03T15:44:00
pgantig.net,1,conficker,2025-01-02T11:26:00
nefadwxlkixi.com,1,kraken,2025-01-04T03:10:00
havehavebut.net,1,suppobox,2025-01-03T04:42:00
host4102.fzrhy.com,0,benign,2025-01-03T20:22:00
ndrveylqhhug.com,1,kraken,2025-01-03T20:26:00
26v13g0.info,1,cryptolocker,2025-01-02T21:09:00
live.com,0,benign,2025-01-01T06:20:00
host1847.custi.com,0,benign,2025-01-02T06:47:00
host3942.zokqk.com,0,benign,2025-01-03T17:42:00
4tjebyk.ru,1,cryptolocker,2025-01-02T00:05:00
host2734.fzrxb.com,0,benign,2025-01-02T21:34:00
host813.kbnol.com,0,benign,2025-01-01T13:33:00
host3423.uyvkz.com,0,benign,2025-01-03T09:03:00
0bi8am9bvcrmhzb9xtc6.tk,1,generic,2025-01-02T19:39:00
ywbifiwbkvbm.com,1,kraken,2025-01-01T12:32:00
host1443.tayih.com,0,benign,2025-01-02T00:03:00
host4239.vtmpj.com,0,benign,2025-01-03T22:39:00
waterelder.org,1,matsnu,2025-01-02T22:46:00
p9wyza2.biz,1,cryptolocker,2025-01-04T10:05:00
fcfzniroqnge.com,1,kraken,2025-01-03T11:05:00
kfapapjc.net,1,conficker,2025-01-02T02:43:00
host3570.dowup.com,0,benign,2025-01-03T11:30:00
figdate.org,1,matsnu,2025-01-02T22:38:00
azure.com,0,benign,2025-01-01T01:00:00
applerock.org,1,matsnu,2025-01-01T13:56:00
host4640.nqzfb.com,0,benign,2025-01-04T05:20:00
theynotfrom.net,1,suppobox,2025-01-04T10:17:00
host3381.yandw.com,0,benign,2025-01-03T08:21:00
host3795.orubj.com,0,benign,2025-01-03T15:15:00
jlpvrmyfbiaw.com,1,kraken,2025-01-03T18:39:00
host2588.jsoev.com,0,benign,2025-01-02T19:08:00
host446.drrbq.com,0,benign,2025-01-01T07:26:00
host3367.rvypm.com,0,benign,2025-01-03T08:07:00
netflix.com,0,benign,2025-01-01T14:17:00
rwo9ww6fhgm76defh8.cn,1,generic,2025-01-03T17:17:00
23arj80.info,1,cryptolocker,2025-01-01T00:05:00
host2598.wrxwb.com,0,benign,2025-01-02T19:18:00
google.com,0,benign,2025-01-02T10:53:00
3c7l4p95ayfz8.tk,1,generic,2025-01-02T18:20:00
host893.hhyzu.com,0,benign,2025-01-01T14:53:00
host2269.tgkox.com,0,benign,2025-01-02T13:49:00
ykvbzsukvrdw.com,1,kraken,2025-01-02T12:11:00
host1302.aptzj.com,0,benign,2025-01-01T21:42:00
host3441.axhfj.com,0,benign,2025-01-03T09:21:00
slack.com,0,benign,2025-01-01T17:48:00
host4737.weajq.com,0,benign,2025-01-04T06:57:00
host49.skokk.com,0,benign,2025-01-01T00:49:00
56emq0ed.ru,1,generic,2025-01-04T10:49:00
2l9ggfqk877boq.tk,1,generic,2025-01-01T13:40:00
applerock.org,1,matsnu,2025-01-02T00:08:00
theandbut.net,1,suppobox,2025-01-03T06:25:00
rzursqgh.net,1,conficker,2025-01-01T09:03:00
x0nyp05aumq0w44d7oi5.info,1,generic,2025-01-03T11:53:00
host4203.hkenj.com,0,benign,2025-01-03T22:03:00
facebook.com,0,benign,2025-01-02T21:41:00
rtkxbujn.net,1,conficker,2025-01-03T10:32:00
thisyouwith.net,1,suppobox,2025-01-01T10:43:00
host2742.fiznb.com,0,benign,2025-01-02T21:42:00
host3352.zvlds.com,0,benign,2025-01-03T07:52:00
host3078.lfivo.com,0,benign,2025-01-03T03:18:00
frakjhl.net,1,conficker,2025-01-01T21:38:00
orktte.net,1,conficker,2025-01-02T01:53:00
ufkayrn.net,1,conficker,2025-01-01T06:01:00
firebanana.org,1,matsnu,2025-01-01T01:20:00
ryvayzuagicv.com,1,kraken,2025-01-02T11:35:00
host12.jqgqc.com,0,benign,2025-01-01T00:12:00
rgxnqsztgwlb.com,1,kraken,2025-01-01T03:46:00
facebook.com,0,benign,2025-01-03T05:11:00
office.com,0,benign,2025-01-03T22:43:00
host700.ckgxj.com,0,benign,2025-01-01T11:40:00
tarunsvv.net,1,conficker,2025-01-03T20:22:00
wohhbnbe.net,1,conficker,2025-01-01T11:44:00
host1603.wkisn.com,0,benign,2025-01-02T02:43:00
ft30fud.biz,1,cryptolocker,2025-01-03T11:37:00
host2567.mwxhl.com,0,benign,2025-01-02T18:47:00
facebook.com,0,benign,2025-01-02T01:43:00
zfhujvtaffcy.com,1,kraken,2025-01-02T09:49:00
pozpeciufgmt.com,1,kraken,2025-01-03T03:31:00
wikipedia.org,0,benign,2025-01-03T15:58:00
host4348.rmvbs.com,0,benign,2025-01-04T00:28:00
buttheythis.net,1,suppobox,2025-01-02T00:20:00
fromwithwith.net,1,suppobox,2025-01-02T05:39:00
gitciqjilg0t9.info,1,generic,2025-01-03T17:19:00
host789.ugzhz.com,0,benign,2025-01-01T13:09:00
wvdvjtbd.net,1,conficker,2025-01-03T18:15:00
notyouthe.net,1,suppobox,2025-01-02T08:08:00
host1688.jcgzt.com,0,benign,2025-01-02T04:08:00
rockwater.org,1,matsnu,2025-01-04T07:09:00
host4254.vzjzx.com,0,benign,2025-01-03T22:54:00
8a774c2.biz,1,cryptolocker,2025-01-03T04:04:00
host1425.hjgwn.com,0,benign,2025-01-01T23:45:00
office.com,0,benign,2025-01-03T06:25:00
stoneelder.org,1,matsnu,2025-01-02T06:55:00
grapefire.org,1,matsnu,2025-01-01T10:24:00
host4719.oczhb.com,0,benign,2025-01-04T06:39:00
host1137.rsbku.com,0,benign,2025-01-01T18:57:00
figwater.org,1,matsnu,2025-01-01T13:55:00
thatthethey.net,1,suppobox,2025-01-03T19:18:00
ak41jm9.info,1,cryptolocker,2025-01-01T01:59:00
afludty.net,1,conficker,2025-01-02T02:03:00
aws.amazon.com,0,benign,2025-01-02T18:33:00
host8.bbqxn.com,0,benign,2025-01-01T00:08:00
host311.vregp.com,0,benign,2025-01-01T05:11:00
host1808.uejai.com,0,benign,2025-01-02T06:08:00
1qbswns25k5wlu.org,1,generic,2025-01-03T09:20:00
host901.rfnsi.com,0,benign,2025-01-01T15:01:00
grtsubxlqkfm.com,1,kraken,2025-01-04T07:56:00
host2155.ecnmo.com,0,benign,2025-01-02T11:55:00
host4581.xrnej.com,0,benign,2025-01-04T04:21:00
tepzieeq470g740jv7.info,1,generic,2025-01-03T18:00:00
fromandfrom.net,1,suppobox,2025-01-02T15:06:00
host2197.qijnc.com,0,benign,2025-01-02T12:37:00
pla92av5d.tk,1,generic,2025-01-01T21:36:00
host4588.ycmps.com,0,benign,2025-01-04T04:28:00
facebook.com,0,benign,2025-01-01T20:36:00
host2348.iiges.com,0,benign,2025-01-02T15:08:00
host3168.tahst.com,0,benign,2025-01-03T04:48:00
host4968.mmlbf.com,0,benign,2025-01-04T10:48:00
ds5iwga.ru,1,cryptolocker,2025-01-03T10:19:00
live.com,0,benign,2025-01-03T13:27:00
host2054.jagsy.com,0,benign,2025-01-02T10:14:00
bananacherry.org,1,matsnu,2025-01-01T01:29:00
salesforce.com,0,benign,2025-01-03T19:55:00
host1180.faerk.com,0,benign,2025-01-01T19:40:00
live.com,0,benign,2025-01-02T16:22:00
withyouyou.net,1,suppobox,2025-01-03T05:17:00
host2557.trxph.com,0,benign,2025-01-02T18:37:00
wndfd2l.ru,1,cryptolocker,2025-01-01T05:27:00
apple.com,0,benign,2025-01-02T01:19:00
host1269.lkzpm.com,0,benign,2025-01-01T21:09:00
host2466.ditbv.com,0,benign,2025-01-02T17:06:00
host3030.xqonb.com,0,benign,2025-01-03T02:30:00
rajnn.net,1,conficker,2025-01-03T19:41:00
2ks20r8.ru,1,cryptolocker,2025-01-01T05:01:00
gnsrofe.ru,1,cryptolocker,2025-01-01T21:16:00
host3748.ceyxh.com,0,benign,2025-01-03T14:28:00
host2063.ntcdq.com,0,benign,2025-01-02T10:23:00
treefire.org,1,matsnu,2025-01-02T06:05:00
lh4uo3b.info,1,cryptolocker,2025-01-03T23:08:00
b4t1ieiqs0a9jpz.net,1,generic,2025-01-03T15:26:00
thatandthat.net,1,suppobox,2025-01-02T00:10:00
host144.gpgse.com,0,benign,2025-01-01T02:24:00
s1mn79ttfb1th.net,1,generic,2025-01-01T05:40:00
gxfyt.net,1,conficker,2025-01-01T15:44:00
host1925.rnbaa.com,0,benign,2025-01-02T08:05:00
souisrpyfolx.com,1,kraken,2025-01-01T02:21:00
n8yx0pmq7qyig41bpv1.biz,1,generic,2025-01-03T03:52:00
datedate.org,1,matsnu,2025-01-03T05:10:00
host4380.znlii.com,0,benign,2025-01-04T01:00:00
firecherry.org,1,matsnu,2025-01-01T03:42:00
kecbxabbtafb.com,1,kraken,2025-01-04T00:06:00
t93jybaz0pxjo13z5ecg.info,1,generic,2025-01-02T15:41:00
cvfmfkffhual.com,1,kraken,2025-01-03T22:11:00
host4552.xezad.com,0,benign,2025-01-04T03:52:00
host3843.pvbkg.com,0,benign,2025-01-03T16:03:00
rn3c8b8.biz,1,cryptolocker,2025-01-02T09:01:00
isxvjl1ui.tk,1,generic,2025-01-02T19:51:00
host1647.mcnzx.com,0,benign,2025-01-02T03:27:00
